iter	F1	Logloss	Accuracy:use_weights=true	Accuracy:use_weights=false
1302	0.8086524069	0.3579994672	0.8412208725	0.8589298198
1303	0.8086889765	0.3579863977	0.8412489182	0.858951331
1304	0.8086889765	0.3579620949	0.8412489182	0.858951331
1305	0.8087049714	0.357913677	0.8412368986	0.8588867975
1306	0.8086552666	0.357891131	0.8412048463	0.8588760419
1307	0.8087308753	0.3578164703	0.8412729575	0.858951331
1308	0.8087859039	0.3577661787	0.8413010032	0.8589405754
1309	0.8087649595	0.3577221997	0.8412889836	0.8589405754
1310	0.8088249493	0.3576647551	0.8413410686	0.8589943533
1311	0.8088537015	0.3576462141	0.8413611013	0.8590051089
1312	0.809013062	0.3575946529	0.8414772909	0.859080398
1313	0.8090783593	0.3575705259	0.8415253694	0.8591126647
1314	0.8090052518	0.3575463768	0.8414692779	0.8590696424
1315	0.8089974417	0.3575349788	0.8414612648	0.8590588868
1316	0.808981822	0.3575229833	0.8414452386	0.8590373756
1317	0.8089296488	0.3574912809	0.8414011667	0.8589943533
1318	0.8090730488	0.3574432203	0.8415293759	0.8591341759
1319	0.8091592737	0.3573932526	0.841589474	0.8591664426
1320	0.8092036355	0.3573822079	0.8416255329	0.8591987093
1321	0.8090702379	0.3573297678	0.8415454021	0.8591879538
1322	0.8093051995	0.3572779915	0.8417297029	0.8593385319
1323	0.8093183113	0.3572676933	0.8417337094	0.8593277763
1324	0.8092814863	0.3572065983	0.8417337094	0.8593923098
1325	0.8092424155	0.3571871592	0.841693644	0.8593385319
1326	0.8092083663	0.3571457746	0.8416776179	0.8593492874
1327	0.8092996306	0.3570913345	0.8417617552	0.8594460877
1328	0.8092630684	0.3570530417	0.8417337094	0.8594245765
1329	0.8092655815	0.3570186004	0.841745729	0.8594568432
1330	0.8093361917	0.3569928607	0.841789801	0.8594675988
1331	0.8094014948	0.3569614828	0.8418378794	0.8594998656
1332	0.8092265052	0.3569299228	0.8417056636	0.8594030653
1333	0.8093336745	0.3568739152	0.8417777813	0.8594353321
1334	0.8094224205	0.3568417324	0.841849899	0.8594998656
1335	0.8094509177	0.3568242718	0.8418979775	0.8595966658
1336	0.8093909046	0.3568156181	0.8418458925	0.8595428879
1337	0.8094927694	0.3567913288	0.8419220167	0.8595966658
1338	0.8095893387	0.356779718	0.8420021475	0.8596719548
1339	0.8097355601	0.3567387666	0.8421143306	0.8597579995
1340	0.8097852063	0.3566992289	0.8421463829	0.859768755
1341	0.8098192088	0.356665888	0.8421624091	0.8597579995
1342	0.8097932073	0.3565975882	0.8421263502	0.859693466
1343	0.8097932073	0.3565865023	0.8421263502	0.859693466
1344	0.8098923008	0.3565427555	0.8422185006	0.8598010218
1345	0.8101348937	0.3564753875	0.8424388602	0.8600484001
1346	0.8101296381	0.3564625785	0.8424428668	0.8600699113
1347	0.8101609313	0.3564484456	0.8424749191	0.8601129336
1348	0.8100930897	0.35640634	0.842414821	0.8600484001
1349	0.8101218152	0.3563865405	0.8424348537	0.8600591557
1350	0.8101061698	0.3563517153	0.8424188275	0.8600376445
1351	0.8100383342	0.3562985163	0.8423587294	0.8599731111
1352	0.8101350145	0.3562717348	0.8424108144	0.8599623555
1353	0.8101219383	0.3562420244	0.8424068079	0.8599731111
1354	0.8101557936	0.3561914104	0.8424508798	0.8600484001
1355	0.8102132343	0.356177802	0.8424909452	0.8600699113
1356	0.8101688697	0.3561394351	0.8424548864	0.8600376445
1357	0.8101479711	0.3561272191	0.8424428668	0.8600376445
1358	0.8101583623	0.3560906298	0.8424628995	0.8600806668
1359	0.8103385019	0.3560512571	0.8425911087	0.8601559559
1360	0.8103072081	0.356030904	0.8425590564	0.8601129336
1361	0.8103123642	0.3559943105	0.8425830956	0.8601774671
1362	0.8101766921	0.3559481099	0.8424628995	0.8600484001
1363	0.8103777	0.3558927711	0.8426031283	0.8601236892
1364	0.8103724585	0.3558660778	0.8426071348	0.8601452003
1365	0.8104898852	0.3558143529	0.8426992852	0.8602204894
1366	0.8105185929	0.3557811997	0.8427193179	0.860231245
1367	0.8105290088	0.355731008	0.8427393506	0.8602742673
1368	0.8104455278	0.355709946	0.8426632264	0.8601882226
1369	0.8104220566	0.3556972976	0.8426391872	0.8601559559
1370	0.8104220566	0.3556950104	0.8426391872	0.8601559559
1371	0.8105055342	0.3556395985	0.8427153114	0.8602420005
1372	0.8104715884	0.3555858238	0.8426992852	0.8602527561
1373	0.810442876	0.3555281524	0.8426792525	0.8602420005
1374	0.8105394263	0.3554980318	0.8427593833	0.8603172896
1375	0.8105107149	0.3554529118	0.8427393506	0.860306534
1376	0.8104663513	0.3553992997	0.8427032918	0.8602742673
1377	0.810453288	0.3553829545	0.8426992852	0.8602850229
1378	0.8104976537	0.3553164538	0.8427353441	0.8603172896
1379	0.8105837883	0.3552940091	0.8427954422	0.8603495563
1380	0.8105472522	0.3552525078	0.8427673964	0.8603280452
1381	0.8106620841	0.3552250273	0.8428475272	0.8603710675
1382	0.8107299224	0.3551825984	0.8429076252	0.860435601
1383	0.8108290738	0.3551294751	0.8429717299	0.8604571121
1384	0.8107429719	0.3551037259	0.8429116318	0.8604248454
1385	0.8106464319	0.3550520603	0.842831501	0.8603495563
1386	0.8106829624	0.3550375112	0.8428595468	0.8603710675
1387	0.8107299224	0.3550144255	0.8429076252	0.860435601
1388	0.8106933905	0.3549987523	0.8428795795	0.8604140898
1389	0.8107873282	0.3549409389	0.8429476906	0.8604571121
1390	0.8108186386	0.3549317785	0.8429797429	0.8605001344
1391	0.8108108108	0.3549149965	0.8429717299	0.8604893789
1392	0.8107951556	0.3549044343	0.8429557037	0.8604678677
1393	0.810852556	0.3548963516	0.8429957691	0.8604893789
1394	0.8110325523	0.3548535548	0.8431239783	0.8605646679
1395	0.8110403807	0.3548527584	0.8431319914	0.8605754235
1396	0.8110716957	0.3548494329	0.8431640437	0.8606184458
1397	0.8110743211	0.3548007697	0.8431760633	0.8606507126
1398	0.8111265029	0.3547517359	0.8432201353	0.8606937349
1399	0.8111969112	0.3547349675	0.8432642072	0.8607044905
1400	0.8112255978	0.3547242719	0.8432842399	0.860715246
1401	0.8111343331	0.3547074675	0.8432281483	0.8607044905
1402	0.8113039071	0.354692826	0.8433643707	0.8608228018
1403	0.81131693	0.3546466983	0.8433683772	0.8608120462
1404	0.8112673881	0.3545878837	0.8433363249	0.8608012907
1405	0.8112830513	0.3545760858	0.843352351	0.8608228018
1406	0.8113039071	0.3545453758	0.8433643707	0.8608228018
1407	0.8111969802	0.3544920692	0.843292253	0.8607905351
1408	0.811168287	0.3544714568	0.8432722203	0.8607797795
1409	0.8110743682	0.3544300154	0.8432041091	0.8607367572
1410	0.8110561255	0.3543861916	0.8432041091	0.8607690239
1411	0.8109673962	0.3543350321	0.8431319914	0.8607044905
1412	0.81100393	0.3542992364	0.8431600372	0.8607260016
1413	0.810996099	0.3542700404	0.8431520241	0.860715246
1414	0.8110535006	0.3542361777	0.8431920895	0.8607367572
1415	0.811168287	0.3541875082	0.8432722203	0.8607797795
1416	0.8110430455	0.3541285965	0.8431720568	0.8606937349
1417	0.8110952852	0.3540857536	0.8432441745	0.8608228018
1418	0.8110117611	0.3540581632	0.8431680503	0.8607367572
1419	0.8110561255	0.3540490399	0.8432041091	0.8607690239
1420	0.8112048117	0.3540143738	0.843300266	0.8608012907
1421	0.8112074459	0.3539816442	0.8433122857	0.8608335574
1422	0.8112570791	0.3539268191	0.8433723837	0.8609303576
1423	0.8112727466	0.353908551	0.8433884099	0.8609518688
1424	0.8112910546	0.3538896945	0.8434164557	0.8610056467
1425	0.8113275875	0.3538746459	0.8434445014	0.8610271578
1426	0.8113119179	0.3538557265	0.8434284753	0.8610056467
1427	0.8113119179	0.3538322084	0.8434284753	0.8610056467
1428	0.8113771443	0.3538058494	0.8434765537	0.8610379134
1429	0.8115180718	0.3537526727	0.8435927434	0.8611454692
1430	0.8116668357	0.3537378159	0.8437169461	0.8612637806
1431	0.8116825115	0.353730207	0.8437329722	0.8612852917
1432	0.8116720096	0.3537153998	0.8437129395	0.8612422694
1433	0.8116094579	0.3536630289	0.8436768807	0.8612422694
1434	0.8115128895	0.3536099424	0.8435967499	0.8611669804
1435	0.8114920328	0.3535750376	0.8435847303	0.8611669804
1436	0.8116381475	0.3535330274	0.8436969134	0.861253025
1437	0.8116042801	0.3535010366	0.8436808872	0.8612637806
1438	0.8115729295	0.353486335	0.8436488349	0.8612207583
1439	0.8115650923	0.3534818703	0.8436408218	0.8612100027
1440	0.8114973391	0.3534588398	0.8436087695	0.8612315138
1441	0.8116329714	0.3534049739	0.8437009199	0.8612745362
1442	0.8116016204	0.353398006	0.8436688676	0.8612315138
1443	0.8114659893	0.3533534733	0.8435767172	0.8611884915
1444	0.8114451286	0.3533315034	0.8435646976	0.8611884915
1445	0.8115625694	0.3533136609	0.843656848	0.8612637806
1446	0.8116669886	0.3532947383	0.8437449918	0.8613498252
1447	0.8118339538	0.3532535026	0.8438691945	0.8614358699
1448	0.8117452208	0.3532135718	0.8437970768	0.8613713364
1449	0.8117217037	0.3531889735	0.8437730376	0.8613390696
1450	0.8116800023	0.3531747253	0.8437489984	0.8613390696
1451	0.8116434718	0.3531572066	0.8437209526	0.8613175585
1452	0.8117999228	0.3531050245	0.8438251226	0.8613605808
1453	0.8118286059	0.3530979721	0.8438451553	0.8613713364
1454	0.8118729662	0.3530824059	0.8438812141	0.8614036031
1455	0.811925166	0.3530656442	0.8439252861	0.8614466254
1456	0.8119016468	0.3530493789	0.8439012468	0.8614143587
1457	0.8119798405	0.3530171611	0.8439533318	0.8614358699
1458	0.8120685494	0.3529738124	0.8440254495	0.8615004033
1459	0.812060709	0.3529510535	0.8440174365	0.8614896478
1460	0.8119798405	0.3529383144	0.8439533318	0.8614358699
1461	0.81208692	0.3529083856	0.8440534953	0.8615541812
1462	0.8120530908	0.352903449	0.8440374691	0.8615649368
1463	0.8120347215	0.352864415	0.8440094234	0.8615111589
1464	0.8121026027	0.3528211485	0.8440695215	0.8615756924
1465	0.8120947613	0.3528121952	0.8440615084	0.8615649368
1466	0.8122070034	0.3527951151	0.8441576653	0.861661737
1467	0.8122278332	0.3527891434	0.8441696849	0.861661737
1468	0.8122305319	0.3527470872	0.8441817045	0.8616940038
1469	0.8122800326	0.3526813923	0.8442137569	0.8617047593
1470	0.8124312113	0.3525986188	0.8443219334	0.8617692928
1471	0.812512068	0.3525517793	0.844386038	0.8618230707
1472	0.8125277569	0.3525096009	0.8444020642	0.8618445819
1473	0.8125380108	0.3524928149	0.8443940511	0.8618015596
1474	0.8126161346	0.3524841609	0.8444461361	0.8618230707
1475	0.8125953241	0.3524705998	0.8444341165	0.8618230707
1476	0.8125980451	0.3524514183	0.8444461361	0.8618553375
1477	0.8126137345	0.3524196488	0.8444621622	0.8618768486
1478	0.8126267014	0.3523847666	0.8444661688	0.861866093
1479	0.8128170353	0.3523280009	0.8446144107	0.8619844044
1480	0.8128197702	0.3522900607	0.8446264303	0.8620166711
1481	0.8127883854	0.3522458795	0.844594378	0.8619736488
1482	0.8127546194	0.352230447	0.8445783519	0.8619844044
1483	0.8126921907	0.3521827318	0.844542293	0.8619844044
1484	0.8127600823	0.3521525245	0.8446023911	0.8620489379
1485	0.8127730443	0.352101276	0.8446063976	0.8620381823
1486	0.8127392717	0.3520364397	0.8445903715	0.8620489379
1487	0.8127392717	0.352034622	0.8445903715	0.8620489379
1488	0.8128778076	0.3519997214	0.8447225873	0.8622102716
1489	0.8128695904	0.3519507474	0.8446865284	0.8621134714
1490	0.8128880263	0.3519084139	0.8447145742	0.8621672493
1491	0.8130418831	0.3518598823	0.8448347703	0.8622640495
1492	0.8130210823	0.3518469759	0.8448227507	0.8622640495
1493	0.8130183342	0.3517945908	0.8448107311	0.8622317827
1494	0.8131356771	0.3517821251	0.8449028815	0.8623070718
1495	0.8130548328	0.3517294404	0.8448387769	0.8622532939
1496	0.8130548328	0.3517243232	0.8448387769	0.8622532939
1497	0.8130210823	0.3516882162	0.8448227507	0.8622640495
1498	0.813059932	0.3516450299	0.8448347703	0.8622317827
1499	0.8130363849	0.351619124	0.8448107311	0.862199516
1500	0.8130885781	0.3515992247	0.844854803	0.8622425383
1501	0.8130677814	0.3515889263	0.8448427834	0.8622425383
1502	0.8130234354	0.3515782912	0.8448067246	0.8622102716
1503	0.8130155865	0.3515437831	0.8447987115	0.862199516
1504	0.8131093735	0.3515088609	0.8448668227	0.8622425383
1505	0.8131823579	0.3514627331	0.8449229142	0.8622855606
1506	0.8132188485	0.3514321935	0.84495096	0.8623070718
1507	0.8132345488	0.3513804316	0.8449669861	0.862328583
1508	0.813388354	0.3513544434	0.8450871823	0.8624253832
1509	0.8134534732	0.3513188726	0.8451352607	0.8624576499
1510	0.813469177	0.351303959	0.8451512869	0.8624791611
1511	0.8134955111	0.3512641868	0.8451873457	0.8625436945
1512	0.8135499969	0.3512337992	0.8452153915	0.862532939
1513	0.8135477051	0.3512039639	0.8452314177	0.8625867169
1514	0.8135763379	0.3511640217	0.8452514504	0.8625974724
1515	0.8135347782	0.3511404236	0.8452274111	0.8625974724
1516	0.8135791206	0.3511300854	0.84526347	0.8626297392
1517	0.8135347782	0.3510753697	0.8452274111	0.8625974724
1518	0.8135841917	0.3510265842	0.8452594634	0.862608228
1519	0.8135477051	0.3510001979	0.8452314177	0.8625867169
1520	0.813665016	0.3509814688	0.8453235681	0.8626620059
1521	0.8136363856	0.3509432337	0.8453035354	0.8626512503
1522	0.8137172093	0.3508927907	0.84536764	0.8627050282
1523	0.8136784483	0.3508642572	0.8453556204	0.862737295
1524	0.8135819037	0.3508480776	0.8452754896	0.8626620059
1525	0.8135375585	0.3508232055	0.8452394308	0.8626297392
1526	0.8137407749	0.3507862188	0.8453916792	0.862737295
1527	0.8137851144	0.3507590722	0.8454277381	0.8627695617
1528	0.8138243954	0.3507342307	0.8454678035	0.8628233396
1529	0.8138086826	0.3507258585	0.8454517773	0.8628018284
1530	0.8138580792	0.3507106111	0.8454838296	0.862812584
1531	0.81389456	0.3506858138	0.8455118754	0.8628340952
1532	0.81389456	0.3506632641	0.8455118754	0.8628340952
1533	0.813941143	0.350640722	0.8455319081	0.862812584
1534	0.8139703256	0.3506197485	0.8455799865	0.8629093842
1535	0.8139804251	0.3505693696	0.8455719735	0.8628663619
1536	0.8139596616	0.3505540122	0.8455599538	0.8628663619
1537	0.814019711	0.3505091254	0.8456120388	0.8629201398
1538	0.8141240975	0.3504400881	0.8457001827	0.8630061845
1539	0.8141240975	0.3504289596	0.8457001827	0.8630061845
1540	0.814095479	0.3504199233	0.84568015	0.8629954289
1541	0.8140825763	0.3503748308	0.8456761435	0.8630061845
1542	0.8140825763	0.3503642663	0.8456761435	0.8630061845
1543	0.8140640459	0.3503379552	0.8456480977	0.8629524066
1544	0.814095479	0.3502918874	0.84568015	0.8629954289
1545	0.8141319562	0.3502753904	0.8457081958	0.86301694
1546	0.8141605734	0.350231759	0.8457282285	0.8630276956
1547	0.8140825763	0.3502138399	0.8456761435	0.8630061845
1548	0.8140825763	0.3501908519	0.8456761435	0.8630061845
1549	0.8140045665	0.3501659844	0.8456240585	0.8629846733
1550	0.8139473138	0.3501300159	0.8455839931	0.8629631621
1551	0.8139473138	0.3501127888	0.8455839931	0.8629631621
1552	0.8141662121	0.3500976814	0.8457522677	0.8630922291
1553	0.8142835077	0.3500475298	0.8458444181	0.8631675182
1554	0.8143721824	0.350022004	0.8459165358	0.8632320516
1555	0.8143278453	0.3500129932	0.8458804769	0.8631997849
1556	0.8144007954	0.3499956776	0.8459365685	0.8632428072
1557	0.8144451309	0.3499453235	0.8459726273	0.8632750739
1558	0.8145130539	0.3499053023	0.8460327254	0.8633396074
1559	0.8145102127	0.3498966229	0.8460207058	0.8633073407
1560	0.8145102127	0.3498941264	0.8460207058	0.8633073407
1561	0.8145309582	0.3498744503	0.8460327254	0.8633073407
1562	0.8145180752	0.3498608563	0.8460287189	0.8633180963
1563	0.8144765803	0.3498155782	0.8460046796	0.8633180963
1564	0.8145910153	0.3497649871	0.8460848104	0.8633611186
1565	0.8145466831	0.3497248038	0.8460487516	0.8633288518
1566	0.8145702716	0.3497095413	0.8460727908	0.8633611186
1567	0.8145702716	0.3497031771	0.8460727908	0.8633611186
1568	0.81452878	0.3496904281	0.8460487516	0.8633611186
1569	0.8145545458	0.349623378	0.8460567646	0.8633396074
1570	0.8146432105	0.3495788635	0.8461288823	0.8634041409
1571	0.8147004175	0.349543472	0.8461689477	0.8634256521
1572	0.8147604753	0.3494986885	0.8462210327	0.86347943
1573	0.8147969402	0.3494910547	0.8462490785	0.8635009411
1574	0.8148126698	0.349466648	0.8462651047	0.8635224523
1575	0.8147683398	0.3494517073	0.8462290458	0.8634901855
1576	0.8148048049	0.3494209682	0.8462570916	0.8635116967
1577	0.8146668018	0.349382944	0.8461529216	0.8634364076
1578	0.8147683398	0.3493520704	0.8462290458	0.8634901855
1579	0.814771197	0.3493244743	0.8462410654	0.8635224523
1580	0.8147454494	0.3493119316	0.8462330523	0.8635439634
1581	0.8148026586	0.3492948353	0.8462731177	0.8635654746
1582	0.8148548591	0.3492738578	0.8463171897	0.8636084969
1583	0.8151743838	0.3492302596	0.8465335427	0.8637052971
1584	0.8150807553	0.3491905527	0.8464654316	0.8636622748
1585	0.8151014775	0.3491703761	0.8464774512	0.8636622748
1586	0.8150914987	0.3491174192	0.8464854643	0.8637052971
1587	0.815164413	0.3491033031	0.8465415558	0.8637483194
1588	0.8151536646	0.3490690075	0.8465215231	0.8637052971
1589	0.8151408111	0.3490550633	0.8465175166	0.8637160527
1590	0.8151172105	0.3489957506	0.8464934774	0.863683786
1591	0.8152866242	0.3489548992	0.8466296997	0.8638020973
1592	0.8152708884	0.3489401978	0.8466136735	0.8637805862
1593	0.8153280516	0.3489216846	0.8466537389	0.8638020973
1594	0.8152944923	0.3489049196	0.8466377127	0.8638128529
1595	0.8153802358	0.3488729139	0.8466978108	0.8638451197
1596	0.815494541	0.3488407362	0.8467779416	0.863888142
1597	0.8153624181	0.348807509	0.8466978108	0.8638773864
1598	0.8153144026	0.3487766569	0.8466216866	0.8637268083
1599	0.8154452598	0.3487150253	0.8467458893	0.8638773864
1600	0.8154817045	0.3487016147	0.8467739351	0.8638988976
1601	0.8154659668	0.348664953	0.8467579089	0.8638773864
1602	0.8154895736	0.3486347079	0.8467819481	0.8639096531
1603	0.8154738356	0.3486140514	0.846765922	0.863888142
1604	0.8154166827	0.3485707168	0.8467258566	0.8638666308
1605	0.8154224774	0.3485486214	0.8467498958	0.8639311643
1606	0.8154717673	0.3485024639	0.8467819481	0.8639419199
1607	0.8154717673	0.3484576021	0.8467819481	0.8639419199
1608	0.8154717673	0.3484465904	0.8467819481	0.8639419199
1609	0.8154353186	0.3484225032	0.8467539024	0.8639204087
1610	0.8153209889	0.3483716347	0.8466737716	0.8638773864
1611	0.8153988689	0.3483565257	0.8467258566	0.8638988976
1612	0.8155210515	0.3483244029	0.8468140004	0.8639526755
1613	0.8155475668	0.3483082239	0.8468500593	0.8640172089
1614	0.8156204612	0.3482932377	0.8469061508	0.8640602312
1615	0.8156411642	0.3482817754	0.8469181705	0.8640602312
1616	0.8156933514	0.3482700707	0.8469622424	0.8641032536
1617	0.8157504933	0.3482421283	0.8470023078	0.8641247647
1618	0.8157012232	0.3482146315	0.8469702555	0.8641140091
1619	0.8157711904	0.3481742169	0.8470143274	0.8641247647
1620	0.815872633	0.3481502264	0.8470904516	0.8641785426
1621	0.8157633186	0.3481286286	0.8470063143	0.8641140091
1622	0.8157790622	0.3481258497	0.8470223405	0.8641355203
1623	0.8157426216	0.3481165419	0.8469942947	0.8641140091
1624	0.8157633186	0.3480764158	0.8470063143	0.8641140091
1625	0.8157239623	0.3480648464	0.8469662489	0.8640602312
1626	0.815791886	0.3479987169	0.847026347	0.8641247647
1627	0.8157691565	0.3479607673	0.8470303535	0.8641785426
1628	0.8157455391	0.347959948	0.8470063143	0.8641462759
1629	0.815870611	0.3479349275	0.8471064778	0.8642323205
1630	0.8159513643	0.3479069179	0.8471705824	0.8642860984
1631	0.8158607145	0.347848601	0.8471144908	0.8642753428
1632	0.8157464203	0.3478195189	0.8470343601	0.8642323205
1633	0.8158478911	0.3477750497	0.8471104843	0.8642860984
1634	0.8158843372	0.3477209268	0.8471385301	0.8643076096
1635	0.8159394621	0.3476789644	0.8471946216	0.8643828986
1636	0.8158694918	0.3476329117	0.8471505497	0.864372143
1637	0.8159502688	0.3476160221	0.8472146543	0.8644259209
1638	0.8159266409	0.3475888559	0.8471906151	0.8643936542
1639	0.815898067	0.3475677568	0.8471705824	0.8643828986
1640	0.8159423927	0.3475609076	0.8472066412	0.8644151654
1641	0.815851716	0.3475140353	0.8471505497	0.8644044098
1642	0.8159088715	0.347469609	0.8471906151	0.8644259209
1643	0.8160389197	0.3474226135	0.847286772	0.8644904544
1644	0.8160881819	0.3474098209	0.8473188243	0.86450121
1645	0.8160881819	0.347405266	0.8473188243	0.86450121
1646	0.816096059	0.3473961415	0.8473268374	0.8645119656
1647	0.8161453156	0.3473763168	0.8473588897	0.8645227212
1648	0.8160537377	0.347345529	0.8472747524	0.8644259209
1649	0.8160409227	0.347330708	0.8472707459	0.8644366765
1650	0.8160852423	0.3473055442	0.8473068047	0.8644689433
1651	0.8162595663	0.3472526594	0.8474390205	0.8645657435
1652	0.8162073741	0.3472393566	0.8473949486	0.8645227212
1653	0.8161118136	0.3471883083	0.8473428636	0.8645334767
1654	0.816023166	0.3471405906	0.8472707459	0.8644689433
1655	0.816096059	0.3471276266	0.8473268374	0.8645119656
1656	0.8161738803	0.3471066072	0.8473789224	0.8645334767
1657	0.8162546386	0.3470595671	0.847443027	0.8645872546
1658	0.8162831995	0.3470421191	0.8474630597	0.8645980102
1659	0.8162960032	0.3470306941	0.8474670663	0.8645872546
1660	0.8163353938	0.3470018939	0.8475071316	0.8646410325
1661	0.8163875887	0.3469688897	0.8475512036	0.8646840549
1662	0.8164240251	0.3469654922	0.8475792493	0.864705566
1663	0.8165333282	0.3469407676	0.8476633866	0.8647700995
1664	0.8166377147	0.3469062241	0.8477515305	0.8648561441
1665	0.8165569689	0.346867607	0.8476874259	0.8648023662
1666	0.816591463	0.3468460392	0.8477314978	0.8648776553
1667	0.8166692403	0.3468264326	0.8477835828	0.8648991664
1668	0.8166436631	0.3467845477	0.8477755697	0.8649206776
1669	0.8166278991	0.3467677997	0.8477595436	0.8648991664
1670	0.8164949449	0.3467233953	0.847651367	0.8648023662
1671	0.8164614694	0.346673203	0.8476353409	0.8648131218
1672	0.8164772316	0.346659897	0.847651367	0.864834633
1673	0.8164851129	0.3466229728	0.8476593801	0.8648453885
1674	0.8165245218	0.3465859198	0.8476994455	0.8648991664
1675	0.8165530822	0.3465641546	0.8477194782	0.864909922
1676	0.8165452001	0.3465542107	0.8477114651	0.8648991664
1677	0.8165530822	0.3465435393	0.8477194782	0.864909922
1678	0.8165530822	0.3465073584	0.8477194782	0.864909922
1679	0.8168307277	0.3464609105	0.847911792	0.8650067222
1680	0.8166958637	0.3464333417	0.8478196417	0.8649636999
1681	0.8167244158	0.3463966654	0.8478396743	0.8649744555
1682	0.8168513899	0.3463274339	0.8479238117	0.8650067222
1683	0.8169193503	0.3463066403	0.8479839097	0.8650712557
1684	0.8168562854	0.3462879538	0.8479198051	0.8649852111
1685	0.8168513899	0.3462729408	0.8479238117	0.8650067222
1686	0.8168829226	0.3462353741	0.847955864	0.8650497446
1687	0.8169193503	0.346202426	0.8479839097	0.8650712557
1688	0.8169351181	0.346191018	0.8479999359	0.8650927669
1689	0.816963661	0.3461499698	0.8480199686	0.8651035225
1690	0.8170000869	0.3461171234	0.8480480144	0.8651250336
1691	0.8170286271	0.346112281	0.8480680471	0.8651357892
1692	0.817153665	0.3460716778	0.8481682105	0.8652218338
1693	0.8172186197	0.3460397499	0.848216289	0.8652541006
1694	0.817210734	0.3460184866	0.8482082759	0.865243345
1695	0.8172392665	0.3459892874	0.8482283086	0.8652541006
1696	0.8171949631	0.3459554114	0.8481922498	0.8652218338
1697	0.8171743148	0.3459149144	0.8481802301	0.8652218338
1698	0.8172847251	0.3458538577	0.8482924132	0.8653724119
1699	0.8171930942	0.3457796539	0.8482082759	0.8652756117
1700	0.8172009805	0.3457674883	0.848216289	0.8652863673
1701	0.8173290355	0.3457191141	0.8483284721	0.8654046787
1702	0.8173290355	0.3456760731	0.8483284721	0.8654046787
1703	0.8174461864	0.3456492563	0.8484206225	0.8654799677
1704	0.8174589389	0.3456159724	0.848424629	0.8654692122
1705	0.8174826052	0.3455980762	0.8484486682	0.8655014789
1706	0.8173891224	0.3455583801	0.8483805571	0.8654584566
1707	0.817523883	0.3454839126	0.8484727075	0.8655014789
1708	0.817562124	0.3454569858	0.8484847271	0.8654692122
1709	0.8175414898	0.3454501588	0.8484727075	0.8654692122
1710	0.8175050777	0.345430075	0.8484446617	0.865447701
1711	0.8175002171	0.3453938094	0.8484486682	0.8654692122
1712	0.8175081056	0.3453588229	0.8484566813	0.8654799677
1713	0.8174795787	0.3453563544	0.8484366486	0.8654692122
1714	0.8174540752	0.3453286619	0.8484286355	0.8654907233
1715	0.8174540752	0.3452596722	0.8484286355	0.8654907233
1716	0.8174413218	0.3452448916	0.848424629	0.8655014789
1717	0.8174285673	0.3452231998	0.8484206225	0.8655122345
1718	0.8174649899	0.3452117876	0.8484486682	0.8655337456
1719	0.8174935217	0.3451905722	0.8484687009	0.8655445012
1720	0.8176707602	0.3451524643	0.8486129363	0.8656735682
1721	0.8177435932	0.3451363741	0.8486690279	0.8657165905
1722	0.8176628691	0.3451083562	0.8486049232	0.8656628126
1723	0.8176373788	0.3450724148	0.8485969102	0.8656843237
1724	0.8177260027	0.3450295339	0.8486690279	0.8657488572
1725	0.8176294874	0.345018376	0.8485888971	0.8656735682
1726	0.8177751613	0.3449867294	0.8487010802	0.8657596128
1727	0.8176992859	0.3449440897	0.848632969	0.8656843237
1728	0.8177247682	0.3449295581	0.8486409821	0.8656628126
1729	0.8177405502	0.3449145855	0.8486570082	0.8656843237
